,course_id,section_name,meeting_id,building_abb,room,monday,tuesday,wednesday,thursday,friday,saturday,sunday,frequency,section_status,days,section_title,min_credits,faculty_name,meeting_info,course_description,co_reqs,pre_reqs,building_names,faculty_first,faculty_last,division,department_abbreviation,department_name,course_num,seven_week,term,start_date,end_date,start_time,end_time,gen_ed_abb,gen_ed_names,same_as,max_credits,also_fulfills,section_comments,lab,c_id
262,99026,MUS-300-A,60118.0,JENS,ORCH,Y,,Y,,Y,,,W,A,MWF,Music Ensemble: Jazz Orchestra,0,J.Guzman,"08/31/2016-12/15/2016 Music Ensemble Monday, Wednesday, Friday 02:45PM - 03:45PM, Jenson Noble Hall of Music, Room ORCH (more)...",,,,Jenson-Noble Hall of Music,J,Guzman,Humanities,MUS,Music,300,0,Fall 2016,2016/08/31,2016/12/15,14:45,15:45,,,,0.0,,,,511
263,99026,MUS-300-A,60119.0,JENS,ORCH,,Y,,Y,,,,W,A,TR,Music Ensemble: Jazz Orchestra,0,J.Guzman,"08/31/2016-12/15/2016 Music Ensemble Monday, Wednesday, Friday 02:45PM - 03:45PM, Jenson Noble Hall of Music, Room ORCH (more)...",,,,Jenson-Noble Hall of Music,J,Guzman,Humanities,MUS,Music,300,0,Fall 2016,2016/08/31,2016/12/15,14:30,15:30,,,,0.0,,,,511
264,99441,CS-150-C,60120.0,OLIN,202,Y,,Y,,Y,,,W,A,MWF,Intro to Computer Science,4,C.Hardy,"08/31/2016-12/09/2016 Lecture Monday, Wednesday, Friday 02:45PM - 03:45PM, Olin, Room 202","An introduction to computer science emphasizing problem solving. Problems are selected from a variety of interesting areas such as graphics, image processing, cryptography, data analysis, astronomy, video games, and environmental stimulation. Topics include algorithm design and object oriented programming.",,,Olin,C,Hardy,Sciences,CS,Computer Science,150,0,Fall 2016,2016/08/31,2016/12/15,14:45,15:45,QUANT,Quantitative,,0.0,,,,597
265,99442,CS-160-B,60121.0,OLIN,112,Y,,Y,,Y,,,W,A,MWF,Algorithms and Data Structures,4,,"08/31/2016-12/15/2016 Lecture Monday, Wednesday, Friday 02:45PM - 03:45PM, Olin, Room 112","A continuation of the ideas presented in CS 150 with particular emphasis on data structures, algorithms, and analysis.  Implementation of abstract data types such as stacks, queues, trees, and graphs as well as important recursive and non-recursive algorithms. Analysis of sorting and searching algorithms.",,CS 150.,Olin,,,Sciences,CS,Computer Science,160,0,Fall 2016,2016/08/31,2016/12/15,14:45,15:45,,,,0.0,,,,733
266,99027,MUS-300-A,60122.0,JENS,ORCH,,Y,,Y,,,,W,A,TR,Music Ensemble: Jazz Band,0,J.Ailabouni,"08/31/2016-12/15/2016 Music Ensemble Tuesday, Thursday 12:45PM - 02:15PM, Jenson Noble Hall of Music, Room ORCH",,,,Jenson-Noble Hall of Music,J,Ailabouni,Humanities,MUS,Music,300,0,Fall 2016,2016/08/31,2016/12/15,12:45,14:15,,,,0.0,,,,511
267,99028,MUS-300-A,60123.0,JENS,CHOIR,Y,,Y,,Y,,,W,A,MWF,Music Ensemble: Nordic Choir,0,A.Hightower,"08/31/2016-12/15/2016 Music Ensemble Monday, Wednesday, Friday 04:00PM - 05:00PM, Jenson Noble Hall of Music, Room CHOIR (more)...",,,,Jenson-Noble Hall of Music,A,Hightower,Humanities,MUS,Music,300,0,Fall 2016,2016/08/31,2016/12/15,16:00,17:00,,,,0.0,,,,511
268,99028,MUS-300-A,60125.0,JENS,CHOIR,,Y,,Y,,,,W,A,TR,Music Ensemble: Nordic Choir,0,A.Hightower,"08/31/2016-12/15/2016 Music Ensemble Monday, Wednesday, Friday 04:00PM - 05:00PM, Jenson Noble Hall of Music, Room CHOIR (more)...",,,,Jenson-Noble Hall of Music,A,Hightower,Humanities,MUS,Music,300,0,Fall 2016,2016/08/31,2016/12/15,16:15,17:15,,,,0.0,,,,511
269,99443,CS-260-A,60124.0,OLIN,112,Y,,Y,,Y,,,W,A,MWF,Computational Models,4,K.Lee,"08/31/2016-12/15/2016 Lecture Monday, Wednesday, Friday 01:30PM - 02:30PM, Olin, Room 112","In this course we examine mathematical structures that are relevant to understanding both theoretical as well as practical ideas in computer science.  Topics include:  logic, sets, graph theory, regular languages, deterministic and nondeterministic finite automata, regular grammars, regular expressions, induction and recursion, pushdown automata, turing machines, and computability.  ",,"CS 160, 165.",Olin,K,Lee,Sciences,CS,Computer Science,260,0,Fall 2016,2016/08/31,2016/12/15,13:30,14:30,,,,0.0,,Prereq: CS 160 and CS 165,,549
270,99444,CS-320-A,60126.0,OLIN,202,,Y,,Y,,,,W,A,TR,Data Analysis & Visualization,4,B.Miller,"08/31/2016-12/15/2016 Lecture Tuesday, Thursday 11:00AM - 12:30PM, Olin, Room 202","A tool based approach to data manipulation, modeling, machine learning, and visualization using one or more packages such as matplotilb, pandas, d3.js, scikit-learn.  Topics include data extraction, discovery, cleaning, machine learning algorithms, training procedures, prediction, and visualization.  Specific application to real data sets in native formats from actual data sources.  ",,"CS 150, MATH 115 or the equivalent.",Olin,B,Miller,Sciences,CS,Computer Science,320,0,Fall 2016,2016/08/31,2016/12/15,11:00,12:30,,,,0.0,,Prereq: CS 150; Math 115 or equiv.,,1042
271,99029,MUS-300-A,60127.0,JENS,NRH,Y,,Y,,Y,,,W,A,MWF,Music Ensemble: Collegiate Cho,0,A.Last,"08/31/2016-12/15/2016 Music Ensemble Monday, Wednesday, Friday 02:45PM - 03:45PM, Jenson Noble Hall of Music, Room NRH",,,,Jenson-Noble Hall of Music,A,Last,Humanities,MUS,Music,300,0,Fall 2016,2016/08/31,2016/12/15,14:45,15:45,,,,0.0,,,,511
272,99030,MUS-300-A,60128.0,JENS,CHOIR,Y,,Y,,Y,,,W,A,MWF,Music Ensemble: Cathedral Choi,0,J.Robison,"08/31/2016-12/15/2016 Music Ensemble Monday, Wednesday, Friday 02:45PM - 03:45PM, Jenson Noble Hall of Music, Room CHOIR",,,,Jenson-Noble Hall of Music,J,Robison,Humanities,MUS,Music,300,0,Fall 2016,2016/08/31,2016/12/15,14:45,15:45,,,,0.0,,,,511
273,99445,CS-430-A,60129.0,OLIN,112,Y,,Y,,Y,,,W,A,MWF,Computer Networks,4,B.Miller,"08/31/2016-12/09/2016 Lecture Monday, Wednesday, Friday 11:00AM - 12:00PM, Olin, Room 112","Concepts, principles, protocols, and applications of computer networks with a focus on the Internet, including application layer protocols such as http, smtp; socket programming and peer-to-peer networks; transport-layer protocols such as TCP, UDP and congestion control; network layer algorithms for routing and broadcast, and multicast; link-level protocols for local area networks such as Ethernet and WIFI; and issues in network privacy and security.",,"CS-252 OR 253, CS 260.",Olin,B,Miller,Sciences,CS,Computer Science,430,0,Fall 2016,2016/08/31,2016/12/15,11:00,12:00,,,,0.0,,Prereq: CS 252 or CS 253; CS 260,,1085
274,99031,MUS-300-A,60130.0,JENS,CHOIR,Y,,,,,,,W,A,M,Music Ensemble: Collegium Musi,0,K.Reed,"08/31/2016-12/15/2016 Music Ensemble Monday 07:00PM - 08:30PM, Jenson Noble Hall of Music, Room CHOIR (more)...",,,,Jenson-Noble Hall of Music,K,Reed,Humanities,MUS,Music,300,0,Fall 2016,2016/08/31,2016/12/15,19:00,20:30,,,,0.0,,,,511
275,99031,MUS-300-A,60131.0,JENS,NRH,,,Y,,,,,W,A,W,Music Ensemble: Collegium Musi,0,K.Reed,"08/31/2016-12/15/2016 Music Ensemble Monday 07:00PM - 08:30PM, Jenson Noble Hall of Music, Room CHOIR (more)...",,,,Jenson-Noble Hall of Music,K,Reed,Humanities,MUS,Music,300,0,Fall 2016,2016/08/31,2016/12/15,17:30,18:30,,,,0.0,,,,511
276,99032,MUS-300-A,60132.0,JENS,NRH,Y,,Y,,Y,,,W,A,MWF,Music Ensemble: Norsemen,0,A.Last,"08/31/2016-12/15/2016 Music Ensemble Monday, Wednesday, Friday 01:30PM - 02:30PM, Jenson Noble Hall of Music, Room NRH",,,,Jenson-Noble Hall of Music,A,Last,Humanities,MUS,Music,300,0,Fall 2016,2016/08/31,2016/12/15,13:30,14:30,,,,0.0,,,,511
277,99033,MUS-300-A,60133.0,JENS,CHOIR,Y,,Y,,Y,,,W,A,MWF,Music Ensemble: Aurora,0,J.Robison,"08/31/2016-12/15/2016 Music Ensemble Monday, Wednesday, Friday 01:30PM - 02:30PM, Jenson Noble Hall of Music, Room CHOIR",,,,Jenson-Noble Hall of Music,J,Robison,Humanities,MUS,Music,300,0,Fall 2016,2016/08/31,2016/12/15,13:30,14:30,,,,0.0,,,,511
278,99034,MUS-300-A,60134.0,JENS,SPER,Y,,Y,,Y,,,W,A,MWF,Music Ensemble: Wind/Perc,0,J.de Albuquerque,"08/31/2016-12/15/2016 Music Ensemble Monday, Wednesday, Friday 02:45PM - 03:45PM, Jenson Noble Hall of Music, Room SPER",,,,Jenson-Noble Hall of Music,J,de Albuquerque,Humanities,MUS,Music,300,0,Fall 2016,2016/08/31,2016/12/15,14:45,15:45,,,,0.0,,,,511
279,99035,MUS-300-A,60135.0,JENS,NRH,Y,,,,,,,W,A,M,Music Ensemble: Cantorei,0,J.Wilson,"08/31/2016-12/15/2016 Music Ensemble Monday 04:00PM - 05:00PM, Jenson Noble Hall of Music, Room NRH (more)...",,,,Jenson-Noble Hall of Music,J,Wilson,Humanities,MUS,Music,300,0,Fall 2016,2016/08/31,2016/12/15,16:00,17:00,,,,0.0,,,,511
280,99035,MUS-300-A,60136.0,JENS,NRH,,Y,,Y,,,,W,A,TR,Music Ensemble: Cantorei,0,J.Wilson,"08/31/2016-12/15/2016 Music Ensemble Monday 04:00PM - 05:00PM, Jenson Noble Hall of Music, Room NRH (more)...",,,,Jenson-Noble Hall of Music,J,Wilson,Humanities,MUS,Music,300,0,Fall 2016,2016/08/31,2016/12/15,16:15,17:15,,,,0.0,,,,511
281,99036,MUS-300-A,60137.0,JENS,SPER,Y,,Y,,,,,W,A,MW,Music Ensemble: Philharmonia,0,S.Martin,"08/31/2016-12/15/2016 Music Ensemble Monday, Wednesday 04:00PM - 05:00PM, Jenson Noble Hall of Music, Room SPER (more)...",,,,Jenson-Noble Hall of Music,S,Martin,Humanities,MUS,Music,300,0,Fall 2016,2016/08/31,2016/12/15,16:00,17:00,,,,0.0,,,,511
282,99036,MUS-300-A,60139.0,JENS,SPER,,,,Y,,,,W,A,R,Music Ensemble: Philharmonia,0,S.Martin,"08/31/2016-12/15/2016 Music Ensemble Monday, Wednesday 04:00PM - 05:00PM, Jenson Noble Hall of Music, Room SPER (more)...",,,,Jenson-Noble Hall of Music,S,Martin,Humanities,MUS,Music,300,0,Fall 2016,2016/08/31,2016/12/15,16:15,17:15,,,,0.0,,,,511
283,99243,PHIL-120-A,60141.0,MAIN,111,Y,,Y,,Y,,,W,A,MWF,Ethics,4,S.Bailey,"08/31/2016-12/09/2016 Lecture Monday, Wednesday, Friday 01:30PM - 02:30PM, Main, Room 111","A topical introduction to moral philosophy, considering both historical and contemporary developments. Topics include human nature, standards of morality, obligation and rights, justice, responsibility and freedom, character and action.",,,Main Building,S,Bailey,Social Sciences,PHIL,Philosophy,120,0,Fall 2016,2016/08/31,2016/12/15,13:30,14:30,HEPT,Human Expression Primary Text,,0.0,HE,,,584
284,99244,PHIL-140-A,60142.0,VALD,345,Y,,Y,,Y,,,W,A,MWF,Environmental Philosophy,4,J.Moeller,"08/31/2016-12/09/2016 Lecture Monday, Wednesday, Friday 08:00AM - 09:00AM, Valders, Room 345",A study of the philosophical response to the environmental crisis.  The course begins with a survey of environmental problems and a brief history of the environmental movement. It then examines various philosophical attempts to reevaluate human attitudes and responsibilities toward the nonhuman environment.,,,Valders Hall of Science,J,Moeller,Social Sciences,PHIL,Philosophy,140,0,Fall 2016,2016/08/31,2016/12/15,08:00,09:00,HEPT,Human Expression Primary Text,,0.0,HE,,,836
285,99247,PHIL-200-A,60144.0,OLIN,209,,Y,,Y,,,,W,A,TR,Ancient Philosophy,4,H.Moore,"09/01/2016-12/08/2016 Lecture Tuesday, Thursday 02:30PM - 04:00PM, Olin, Room 209","An examination of the development of philosophy among the Greek speaking peoples and the civilizations they influenced. Primary focus will be on the thought of Plato and Aristotle as the major founders of western philosophical thought, with a brief review of subsequent developments in Hellenistic and Roman philosophy.",,one course in philosophy.,Olin,H,Moore,Social Sciences,PHIL,Philosophy,200,0,Fall 2016,2016/08/31,2016/12/15,14:30,16:00,HEPT,Human Expression Primary Text,,0.0,HE,,,957
286,99250,PHIL-490-A,60145.0,ARR,ARR,,,,,,,,W,A,,Senior Project,1,S.Bailey,"08/31/2016-12/15/2016 Independent Studies Days to be Announced, Times to be AnnouncedArranged, Room ARR",,,,To be Announced,S,Bailey,Social Sciences,PHIL,Philosophy,490,0,Fall 2016,2016/08/31,2016/12/15,NA,NA,,,,4.0,,,,862
287,99447,PHIL-300-A,60146.0,OCKH,014,Y,,,,,,,W,A,M,19th and 20th Century Phil.,4,H.Moore,"09/05/2016-12/05/2016 Lecture Monday 06:00PM - 08:00PM, Ockham House, Room 014","A study of philosophical movements which developed in response to German idealism, including existentialism, phenomenology, pragmatism, analytic and post-modern philosophy. Offered alternate years.",,two courses in philosophy.,Ockham House,H,Moore,Social Sciences,PHIL,Philosophy,300,0,Fall 2016,2016/08/31,2016/12/15,18:00,20:00,HEPT,Human Expression Primary Text,,0.0,HE,Additional meeting time of one hour on Thursday to be arranged.,,621
288,99038,MUS-330-A,60148.0,ARR,ARR,,,,,,,,W,A,,Private Instruction-Organ,1,G.Peterson,"08/31/2016-12/15/2016 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For music majors in their third year of study. Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Studio seminars may be required. Prerequisite:  music major or music minor with 2 semesters of 230 (Private Instruction). Additional fees will be assessed for this course.,,,To be Announced,G,Peterson,Humanities,MUS,Music,330,0,Fall 2016,2016/08/31,2016/12/15,NA,NA,,,,2.0,,,,498
289,99039,MUS-330-A,60149.0,ARR,ARR,,,,,,,,W,A,,Private Instruction-Piano,1,"D.Huang,J.Strauss,X.Hu,M.Kominami","08/31/2016-12/15/2016 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For music majors in their third year of study. Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Studio seminars may be required. Prerequisite:  music major or music minor with 2 semesters of 230 (Private Instruction). Additional fees will be assessed for this course.,,,To be Announced,"D, J, X, M","Huang, Strauss, Hu, Kominami",Humanities,MUS,Music,330,0,Fall 2016,2016/08/31,2016/12/15,NA,NA,,,,2.0,,,,498
290,99040,MUS-330-A,60150.0,ARR,ARR,,,,,,,,W,A,,Private Instruction-Trumpet,1,"J.Ailabouni,J.Cord","08/31/2016-12/15/2016 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For music majors in their third year of study. Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Studio seminars may be required. Prerequisite:  music major or music minor with 2 semesters of 230 (Private Instruction). Additional fees will be assessed for this course.,,,To be Announced,"J, J","Ailabouni, Cord",Humanities,MUS,Music,330,0,Fall 2016,2016/08/31,2016/12/15,NA,NA,,,,2.0,,,,498
291,99041,MUS-330-A,60151.0,ARR,ARR,,,,,,,,W,A,,Private Instruction-Trombone,1,"M.Smith,B.Yates","08/31/2016-12/15/2016 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For music majors in their third year of study. Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Studio seminars may be required. Prerequisite:  music major or music minor with 2 semesters of 230 (Private Instruction). Additional fees will be assessed for this course.,,,To be Announced,"M, B","Smith, Yates",Humanities,MUS,Music,330,0,Fall 2016,2016/08/31,2016/12/15,NA,NA,,,,2.0,,,,498
292,99042,MUS-330-A,60152.0,ARR,ARR,,,,,,,,W,A,,Private Instruction-Tuba,1,"M.Smith,B.Yates","08/31/2016-12/15/2016 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For music majors in their third year of study. Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Studio seminars may be required. Prerequisite:  music major or music minor with 2 semesters of 230 (Private Instruction). Additional fees will be assessed for this course.,,,To be Announced,"M, B","Smith, Yates",Humanities,MUS,Music,330,0,Fall 2016,2016/08/31,2016/12/15,NA,NA,,,,2.0,,,,498
293,99043,MUS-330-A,60153.0,ARR,ARR,,,,,,,,W,A,,Private Instructn-French Horn,1,R.Shaffer,"08/31/2016-12/15/2016 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For music majors in their third year of study. Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Studio seminars may be required. Prerequisite:  music major or music minor with 2 semesters of 230 (Private Instruction). Additional fees will be assessed for this course.,,,To be Announced,R,Shaffer,Humanities,MUS,Music,330,0,Fall 2016,2016/08/31,2016/12/15,NA,NA,,,,2.0,,,,498
294,99044,MUS-330-A,60154.0,ARR,ARR,,,,,,,,W,A,,Private Instruction-Euphonium,1,"M.Smith,B.Yates","08/31/2016-12/15/2016 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For music majors in their third year of study. Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Studio seminars may be required. Prerequisite:  music major or music minor with 2 semesters of 230 (Private Instruction). Additional fees will be assessed for this course.,,,To be Announced,"M, B","Smith, Yates",Humanities,MUS,Music,330,0,Fall 2016,2016/08/31,2016/12/15,NA,NA,,,,2.0,,,,498
