Course Sections Id,Sec Name,Sec Short Title,Sec Min Cred,Sec Max Cred,Faculty First Initial & Last CSV,Sec Start Date,Sec End Date,Sec Status,Sec Printed Comments,Sec Meeting Info,Crs Desc,Course Types CSV,Corequisite,Prerequisite
98608,CHEM-365-A,Spectroscopy & Separation Lab,2,,J.Hedstrom,8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Lab Monday, Wednesday 01:30PM - 04:30PM, Sampson Hoffland Laboratories, Room 334","A laboratory introduction to various types of spectroscopy and separation techniques and how they are used in the chemistry laboratory. Techniques will include UV/VIS, IR, fluorescence, and NMR spectroscopy, and liquid and gas phase chromatography.",W,,"CHEM 202, 242."
99383,SW-303-A,Hum Behavior in Soc Env II,4,,,8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Lecture Tuesday, Thursday 11:00AM - 12:30PM, Koren, Room 218","This course describes how organizations, communities, society and the natural environment impact individuals, families, and groups.  A social justice lens will be used to understand the dynamic interaction among systems in the macro social environment.  A key focus is on the interplay between human behavior and the physical, social and political environment.  Special attention is given to global perspectives, issues of human diversity in a macro context, and self-examination in relation to ethical and human diversity issues.","HB,PBK",,Take SW-101
98799,HLTH-233-A,Mental/Emot Health:Stress Mgt,4,,J.Wright,8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Lecture Monday, Wednesday, Friday 12:15PM - 01:15PM, Regents Center, Room 224","This course approaches stress management from a holistic perspective. Causes of stress, signs and symptoms produced by stress, and modalities for dealing with stress are emphasized. Students will gain stress management knowledge, techniques, and responsible applications in daily lives.",,,
98870,MGT-240-B,Principles of Management,4,,A.White,8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Lecture Monday, Wednesday, Friday 12:15PM - 01:15PM, Olin, Room 208","Historical and contemporary approaches to managing people and organizations. Includes assessing, developing, practicing, and applying management competencies, knowledge, and skills. Requires sophomore standing. ",PBK,,
98809,INTS-130-C,Scholars Colloquium,1,,,8/31/16 0:00,12/15/16 0:00,P,Open to Founders Scholars,,"This is a 1-credit course that provides small-group discussions of readings, of local or national current events, or of the amazing cultural and intellectual events available on campus. Some sections of the colloquium focus on a particular theme for the semester; others range more broadly to include attendance at such events as lectures (by Luther faculty members and visiting scholars and dignitaries), concerts (ranging from classical to jazz to contemporary), theatre and dance performances, poetry readings, and art shows. The various sections of Scholars Colloquium are taught by faculty members from across the curriculum.","HON,PBK",,
98812,INTS-130-F,Scholars Colloquium,1,,,8/31/16 0:00,12/15/16 0:00,P,Open to Founders Scholars,,"This is a 1-credit course that provides small-group discussions of readings, of local or national current events, or of the amazing cultural and intellectual events available on campus. Some sections of the colloquium focus on a particular theme for the semester; others range more broadly to include attendance at such events as lectures (by Luther faculty members and visiting scholars and dignitaries), concerts (ranging from classical to jazz to contemporary), theatre and dance performances, poetry readings, and art shows. The various sections of Scholars Colloquium are taught by faculty members from across the curriculum.","HON,PBK",,
98814,INTS-130-H,Scholars Colloquium,1,,,8/31/16 0:00,12/15/16 0:00,P,Open to Founders Scholars,,"This is a 1-credit course that provides small-group discussions of readings, of local or national current events, or of the amazing cultural and intellectual events available on campus. Some sections of the colloquium focus on a particular theme for the semester; others range more broadly to include attendance at such events as lectures (by Luther faculty members and visiting scholars and dignitaries), concerts (ranging from classical to jazz to contemporary), theatre and dance performances, poetry readings, and art shows. The various sections of Scholars Colloquium are taught by faculty members from across the curriculum.","HON,PBK",,
99193,PAID-450-A,Partic Divine:God through Art,4,,,8/31/16 0:00,12/15/16 0:00,P,,,"This course looks at ways in which the Russian artistic tradition is deeply embedded in transcendent experience. Although these experiences arise out of a particular cultural context and are bound by time and space, they can inform and enrich our own faith experience and remain relevant. One way to more fully appreciate this relevance is to analyze their symbolic content. According to theologian Paul Tillich, symbols are representations of the infinite in a finite form, pointing beyond themselves and opening up levels of reality otherwise veiled. The course will interpret symbolic religious language through religious images (icons), novels, music, and films. It will enable students to reflect on their own moral decision-making by studying how human beings interact, the meaning of humanity in its relation to the divine, the human condition and its representation(s), and how courage, acceptance, and forgiveness are manifested in the midst of ignorance and oppression. ","PAID2,PBK",,
98792,HIST-355-A,Reformation in Renaissance Eur,4,,,8/31/16 0:00,12/15/16 0:00,P,,,"An in-depth analysis of the various elements of the Protestant and Catholic Reformations in the context of Renaissance Europe. The focus is on the traditions, beliefs, values and theologies of the Christian religious reformation and the influences on that reformation from the many cross-cultural currents in the sixteenth century, in particular the ideas and methods promoted by the Renaissance thinkers. The course will also include various aspects of social, economic, and political history, as part of the effort to contextualize the reformers' ideas, as well as their impact across society. Offered alternate years.","RP,PBK,HBSSM,HIST,REL",,PAID 112 or the equivalent.
99280,POLS-493-A,Senior Honors Project,0,,,8/31/16 0:00,12/15/16 0:00,P,,,"A year-long independent research project. Applications are completed on the ""Honors Program"" form available at the registrar's office, requiring the signatures of a faculty supervisor, the department head, the honors program director, and the registrar. Interdisciplinary projects require the signatures of two faculty supervisors. The project must be completed by the due date for senior projects. The completed project is evaluated by a review committee consisting of the faculty supervisor, another faculty member from the major department, and a faculty member from outside the major department. All projects must be presented publicly. Only projects awarded an ""A- or A"" qualify for ""department honors"" designation. The honors project fulfills the all-college senior project requirement.","HON,PBK",,
99317,REL-111-A,Intro to Hebrew Bible Studies,4,,,8/31/16 0:00,12/15/16 0:00,P,,,"An introduction to the academic study of the literature of the Hebrew Bible and Apocrypha/Deutero-canon with an emphasis on selected writings, themes, and methods of interpretation. Students will also become familiar with extra-biblical sources (textual and archaeological) which contribute to understanding the Hebrew Bible and Apocrypha/Deutero-canon in their historical, socio-economic, theological, and literary contexts.  Students who earn credit for REL 111 may earn credit for REL 112 but not for REL 101.","BL,RP,PBK,REL",,
98584,CHEM-151L-01,Chemical Principles I Lab,0,,A.Winsauer,8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Lab Monday 02:45PM - 04:45PM, Sampson Hoffland Laboratories, Room 372",,PBK,Take CHEM-151,
98641,CS-160-A,Algorithms and Data Structures,4,,B.Miller,8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Lecture Monday, Wednesday, Friday 08:00AM - 09:00AM, Olin, Room 112","A continuation of the ideas presented in CS 150 with particular emphasis on data structures, algorithms, and analysis.  Implementation of abstract data types such as stacks, queues, trees, and graphs as well as important recursive and non-recursive algorithms. Analysis of sorting and searching algorithms.",PBK,,CS 150.
98534,BIO-116L-A01,Intro to Human Physiology Lab,0,,M.Eichinger,8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Lab Tuesday 01:30PM - 03:30PM, Sampson Hoffland Laboratories, Room 175",,PBK,Take Bio 116,
98536,BIO-116L-A03,Intro to Human Physiology Lab,0,,M.Eichinger,8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Lab Monday 11:00AM - 01:00PM, Sampson Hoffland Laboratories, Room 175",,PBK,Take Bio 116,
98784,HIST-149-A,Europe to 1648,4,,R.Christman,8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Lecture Monday, Wednesday, Friday 09:15AM - 10:15AM, Olin, Room B1","An introductory survey of European history from ancient Greece to the end of the ""Religious Wars"" (and the Peace of Westphalia) in 1648. Topics will include: Greece from the Bronze Age to the Hellenistic Empires, Ancient Rome (Republic and Empire), Medieval Europe, the Renaissance, and the Reformation and the Age of Religious Wars.","HBSSM,HIST,PBK",,
98830,LAT-301-A,Advanced Latin Prose,4,,P.Freeman,8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Lecture Days to be Announced, Times to be AnnouncedArranged, Room ARR","Prose readings chosen from a single Latin author or from a variety of authors within a particular genre.  Authors and works may include Cicero, Livy, Tacitus, early Christian literature, Medieval Latin orothers.  May be repeated for credit when topics vary.","HEPT,PBK,ENGMJ",,LAT 202
98852,MATH-152-A,Calculus II,4,,K.Fey,8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Lecture Monday, Wednesday, Friday 08:00AM - 09:00AM, Olin, Room 113","Applications of the definite integral, techniques of integration, differential equations, power series, Taylor series, and an introduction to computer algebra systems.","QUANT,QSR,PBK",,"MATH 141 or 151, or suggested placement"
98854,MATH-152-C,Calculus II,4,,E.Westlund,8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Lecture Monday, Wednesday, Friday 11:00AM - 12:00PM, Olin, Room 108","Applications of the definite integral, techniques of integration, differential equations, power series, Taylor series, and an introduction to computer algebra systems.","QUANT,QSR,PBK",,"MATH 141 or 151, or suggested placement"
99136,NURS-378-A,Family/Child Nursing Clinical,2,,C.Carlson,8/31/16 0:00,12/15/16 0:00,A,Meets in Rochester,"08/31/2016-12/15/2016 Practicum or Clinicals Days to be Announced, Times to be AnnouncedRochester, Room ROCH","This clinical course is meant to apply knowledge and skills learned in NURS 377 with childbearing and childrearing families.  Students will utilize clinical decision making skills, assessment and therapeutic communication.",,,"Prerequisites: Nurs 234, 235, 236, 237, Bio 115, 116, 152, and 243; Hlth 125, Psyc 130 and 240; Sci 240 and 250. "
99434,NURS-421-A,Population-Based Care Clinical,2,,A.Kueny,8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Practicum or Clinicals Monday, Wednesday 01:00PM - 04:00PM, Valders, Room 242","This clinical nursing course allows nursing students to practice public health nursing, incorporating theoretical and analytic components from NURS 420. Determinants of health are examined as students practice in collaboration with agencies and organizations, preparing students to specialize in rural public health priorities and interventions.  Emphasis is placed on the principles of public health combined with the nursing process to focus on health promotion, life-style factors, and disease prevention that facilitate the development of healthy populations, communities, families, and individuals.",,,"Prerequisite: Nurs 370, 371, 372, 373, 375, 376, 377, 378, 382, 384, 386, 388,and 390.  Co-requisite: 420."
