,course_id,section_name,meeting_id,building_abb,room,monday,tuesday,wednesday,thursday,friday,saturday,sunday,frequency,section_status_x,days,section_title,min_credits,faculty_name,section_status_y,meeting_info,course_description,building_names,faculty_first,faculty_last,division,department_abbreviation,department_name,course_num,seven_week,term,start_date,end_date,start_time,end_time,gen_ed_abb,gen_ed_names,same_as,max_credits,also_fulfills,section_comments,pre_reqs,co_reqs,lab
558,69,MUS-130-A,57481.0,ARR,ARR,,,,,,,,W,A,,Private Instruction-Euphonium,1,"M.Smith,B.Yates",A,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For all applied music students in their first year of study.  Non-majors and music majors in their secondary areas may repeat this course for credit in subsequent years.  Studio seminars may be required.  Additional fees will be assessed for this course.,To be Announced,"M, B","Smith, Yates",Humanities,MUS,Music,130,0,Fall 2015,9/2/2015,12/17/2015,NA,NA,,,,2.0,,,,,
559,69,MUS-130-A,57481.0,ARR,ARR,,,,,,,,W,A,,Private Instructn-Percussion,1,M.Geary,A,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For all applied music students in their first year of study.  Non-majors and music majors in their secondary areas may repeat this course for credit in subsequent years.  Studio seminars may be required.  Additional fees will be assessed for this course.,To be Announced,M,Geary,Humanities,MUS,Music,130,0,Fall 2015,9/2/2015,12/17/2015,NA,NA,,,,2.0,,,,,
560,69,MUS-130-A,57481.0,ARR,ARR,,,,,,,,W,A,,Private Instruction-Violin,1,"V.Strauss,S.Martin,I.Kalnin",A,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For all applied music students in their first year of study.  Non-majors and music majors in their secondary areas may repeat this course for credit in subsequent years.  Studio seminars may be required.  Additional fees will be assessed for this course.,To be Announced,"V, S, I","Strauss, Martin, Kalnin",Humanities,MUS,Music,130,0,Fall 2015,9/2/2015,12/17/2015,NA,NA,,,,2.0,,,,,
561,69,MUS-130-A,57481.0,ARR,ARR,,,,,,,,W,A,,Private Instruction-Viola,1,S.Martin,A,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For all applied music students in their first year of study.  Non-majors and music majors in their secondary areas may repeat this course for credit in subsequent years.  Studio seminars may be required.  Additional fees will be assessed for this course.,To be Announced,S,Martin,Humanities,MUS,Music,130,0,Fall 2015,9/2/2015,12/17/2015,NA,NA,,,,2.0,,,,,
562,69,MUS-130-A,57481.0,ARR,ARR,,,,,,,,W,A,,Private Instruction-Cello,1,"S.Martin,C.Tutino",A,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For all applied music students in their first year of study.  Non-majors and music majors in their secondary areas may repeat this course for credit in subsequent years.  Studio seminars may be required.  Additional fees will be assessed for this course.,To be Announced,"S, C","Martin, Tutino",Humanities,MUS,Music,130,0,Fall 2015,9/2/2015,12/17/2015,NA,NA,,,,2.0,,,,,
563,69,MUS-130-A,57481.0,ARR,ARR,,,,,,,,W,A,,Private Instruction-Bass,1,"S.Martin,M.Van Ryn",A,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For all applied music students in their first year of study.  Non-majors and music majors in their secondary areas may repeat this course for credit in subsequent years.  Studio seminars may be required.  Additional fees will be assessed for this course.,To be Announced,"S, M","Martin, Van Ryn",Humanities,MUS,Music,130,0,Fall 2015,9/2/2015,12/17/2015,NA,NA,,,,2.0,,,,,
564,69,MUS-130-A,57481.0,ARR,ARR,,,,,,,,W,A,,Private Instruction-Clarinet,1,M.Chesher,A,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For all applied music students in their first year of study.  Non-majors and music majors in their secondary areas may repeat this course for credit in subsequent years.  Studio seminars may be required.  Additional fees will be assessed for this course.,To be Announced,M,Chesher,Humanities,MUS,Music,130,0,Fall 2015,9/2/2015,12/17/2015,NA,NA,,,,2.0,,,,,
565,69,MUS-130-A,57481.0,ARR,ARR,,,,,,,,W,A,,Private Instruction-Saxophone,1,"M.Chesher,L.Postudensek Hart",A,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For all applied music students in their first year of study.  Non-majors and music majors in their secondary areas may repeat this course for credit in subsequent years.  Studio seminars may be required.  Additional fees will be assessed for this course.,To be Announced,"M, L","Chesher, Postudensek Hart",Humanities,MUS,Music,130,0,Fall 2015,9/2/2015,12/17/2015,NA,NA,,,,2.0,,,,,
566,69,MUS-130-A,57481.0,ARR,ARR,,,,,,,,W,A,,Private Instruction-Oboe,1,H.Armstrong,A,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For all applied music students in their first year of study.  Non-majors and music majors in their secondary areas may repeat this course for credit in subsequent years.  Studio seminars may be required.  Additional fees will be assessed for this course.,To be Announced,H,Armstrong,Humanities,MUS,Music,130,0,Fall 2015,9/2/2015,12/17/2015,NA,NA,,,,2.0,,,,,
567,69,MUS-130-A,57481.0,ARR,ARR,,,,,,,,W,A,,Private Instruction-Bassoon,1,H.James,A,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For all applied music students in their first year of study.  Non-majors and music majors in their secondary areas may repeat this course for credit in subsequent years.  Studio seminars may be required.  Additional fees will be assessed for this course.,To be Announced,H,James,Humanities,MUS,Music,130,0,Fall 2015,9/2/2015,12/17/2015,NA,NA,,,,2.0,,,,,
568,69,MUS-130-A,57481.0,ARR,ARR,,,,,,,,W,A,,Private Instruction-Flute,1,"C.Hester,T.Meade",A,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For all applied music students in their first year of study.  Non-majors and music majors in their secondary areas may repeat this course for credit in subsequent years.  Studio seminars may be required.  Additional fees will be assessed for this course.,To be Announced,"C, T","Hester, Meade",Humanities,MUS,Music,130,0,Fall 2015,9/2/2015,12/17/2015,NA,NA,,,,2.0,,,,,
569,69,MUS-130-A,57481.0,ARR,ARR,,,,,,,,W,A,,Private Instruction-Guitar,1,P.Lingen,A,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For all applied music students in their first year of study.  Non-majors and music majors in their secondary areas may repeat this course for credit in subsequent years.  Studio seminars may be required.  Additional fees will be assessed for this course.,To be Announced,P,Lingen,Humanities,MUS,Music,130,0,Fall 2015,9/2/2015,12/17/2015,NA,NA,,,,2.0,,,,,
570,69,MUS-130-A,57481.0,ARR,ARR,,,,,,,,W,A,,Private Instruction-Harp,1,R.Brandwein,A,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For all applied music students in their first year of study.  Non-majors and music majors in their secondary areas may repeat this course for credit in subsequent years.  Studio seminars may be required.  Additional fees will be assessed for this course.,To be Announced,R,Brandwein,Humanities,MUS,Music,130,0,Fall 2015,9/2/2015,12/17/2015,NA,NA,,,,2.0,,,,,
571,69,MUS-130-A,57481.0,ARR,ARR,,,,,,,,W,A,,Private Instruction-Lute,1,P.Lingen,A,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For all applied music students in their first year of study.  Non-majors and music majors in their secondary areas may repeat this course for credit in subsequent years.  Studio seminars may be required.  Additional fees will be assessed for this course.,To be Announced,P,Lingen,Humanities,MUS,Music,130,0,Fall 2015,9/2/2015,12/17/2015,NA,NA,,,,2.0,,,,,
572,69,MUS-130-A,57481.0,ARR,ARR,,,,,,,,W,A,,Priv Instruction: Jazz Improv,1,J.Ailabouni,A,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For all applied music students in their first year of study.  Non-majors and music majors in their secondary areas may repeat this course for credit in subsequent years.  Studio seminars may be required.  Additional fees will be assessed for this course.,To be Announced,J,Ailabouni,Humanities,MUS,Music,130,0,Fall 2015,9/2/2015,12/17/2015,NA,NA,,,,2.0,,,,,
573,69,MUS-130-A,58262.0,ARR,ARR,,,,,,,,W,A,,Private Instruction-Voice,1,H.Andereck,A,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For all applied music students in their first year of study.  Non-majors and music majors in their secondary areas may repeat this course for credit in subsequent years.  Studio seminars may be required.  Additional fees will be assessed for this course.,To be Announced,H,Andereck,Humanities,MUS,Music,130,0,Fall 2015,9/2/2015,12/17/2015,NA,NA,,,,2.0,,For first year students beginning Fall 2015 only.,,,
574,69,MUS-130-A,58262.0,ARR,ARR,,,,,,,,W,A,,Private Instruction-Organ,1,B.Schultz,A,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For all applied music students in their first year of study.  Non-majors and music majors in their secondary areas may repeat this course for credit in subsequent years.  Studio seminars may be required.  Additional fees will be assessed for this course.,To be Announced,B,Schultz,Humanities,MUS,Music,130,0,Fall 2015,9/2/2015,12/17/2015,NA,NA,,,,2.0,,,,,
575,69,MUS-130-A,58262.0,ARR,ARR,,,,,,,,W,A,,Private Instructn-Harpsichord,1,K.Reed,A,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For all applied music students in their first year of study.  Non-majors and music majors in their secondary areas may repeat this course for credit in subsequent years.  Studio seminars may be required.  Additional fees will be assessed for this course.,To be Announced,K,Reed,Humanities,MUS,Music,130,0,Fall 2015,9/2/2015,12/17/2015,NA,NA,,,,2.0,,,,,
576,69,MUS-130-A,58262.0,ARR,ARR,,,,,,,,W,A,,Private Instruction-Piano,1,"D.Huang,J.Strauss,X.Hu,M.Kominami",A,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For all applied music students in their first year of study.  Non-majors and music majors in their secondary areas may repeat this course for credit in subsequent years.  Studio seminars may be required.  Additional fees will be assessed for this course.,To be Announced,"D, J, X, M","Huang, Strauss, Hu, Kominami",Humanities,MUS,Music,130,0,Fall 2015,9/2/2015,12/17/2015,NA,NA,,,,2.0,,,,,
577,69,MUS-130-A,58262.0,ARR,ARR,,,,,,,,W,A,,Private Instruction-Trumpet,1,"J.Ailabouni,J.Cord",A,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For all applied music students in their first year of study.  Non-majors and music majors in their secondary areas may repeat this course for credit in subsequent years.  Studio seminars may be required.  Additional fees will be assessed for this course.,To be Announced,"J, J","Ailabouni, Cord",Humanities,MUS,Music,130,0,Fall 2015,9/2/2015,12/17/2015,NA,NA,,,,2.0,,,,,
578,69,MUS-130-A,58262.0,ARR,ARR,,,,,,,,W,A,,Private Instruction-Trombone,1,"M.Smith,B.Yates",A,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For all applied music students in their first year of study.  Non-majors and music majors in their secondary areas may repeat this course for credit in subsequent years.  Studio seminars may be required.  Additional fees will be assessed for this course.,To be Announced,"M, B","Smith, Yates",Humanities,MUS,Music,130,0,Fall 2015,9/2/2015,12/17/2015,NA,NA,,,,2.0,,,,,
579,69,MUS-130-A,58262.0,ARR,ARR,,,,,,,,W,A,,Private Instruction-Tuba,1,"M.Smith,B.Yates",A,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For all applied music students in their first year of study.  Non-majors and music majors in their secondary areas may repeat this course for credit in subsequent years.  Studio seminars may be required.  Additional fees will be assessed for this course.,To be Announced,"M, B","Smith, Yates",Humanities,MUS,Music,130,0,Fall 2015,9/2/2015,12/17/2015,NA,NA,,,,2.0,,,,,
580,69,MUS-130-A,58262.0,ARR,ARR,,,,,,,,W,A,,Private Instructn-French Horn,1,R.Shaffer,A,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For all applied music students in their first year of study.  Non-majors and music majors in their secondary areas may repeat this course for credit in subsequent years.  Studio seminars may be required.  Additional fees will be assessed for this course.,To be Announced,R,Shaffer,Humanities,MUS,Music,130,0,Fall 2015,9/2/2015,12/17/2015,NA,NA,,,,2.0,,,,,
581,69,MUS-130-A,58262.0,ARR,ARR,,,,,,,,W,A,,Private Instruction-Euphonium,1,"M.Smith,B.Yates",A,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For all applied music students in their first year of study.  Non-majors and music majors in their secondary areas may repeat this course for credit in subsequent years.  Studio seminars may be required.  Additional fees will be assessed for this course.,To be Announced,"M, B","Smith, Yates",Humanities,MUS,Music,130,0,Fall 2015,9/2/2015,12/17/2015,NA,NA,,,,2.0,,,,,
582,69,MUS-130-A,58262.0,ARR,ARR,,,,,,,,W,A,,Private Instructn-Percussion,1,M.Geary,A,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For all applied music students in their first year of study.  Non-majors and music majors in their secondary areas may repeat this course for credit in subsequent years.  Studio seminars may be required.  Additional fees will be assessed for this course.,To be Announced,M,Geary,Humanities,MUS,Music,130,0,Fall 2015,9/2/2015,12/17/2015,NA,NA,,,,2.0,,,,,
583,69,MUS-130-A,58262.0,ARR,ARR,,,,,,,,W,A,,Private Instruction-Violin,1,"V.Strauss,S.Martin,I.Kalnin",A,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For all applied music students in their first year of study.  Non-majors and music majors in their secondary areas may repeat this course for credit in subsequent years.  Studio seminars may be required.  Additional fees will be assessed for this course.,To be Announced,"V, S, I","Strauss, Martin, Kalnin",Humanities,MUS,Music,130,0,Fall 2015,9/2/2015,12/17/2015,NA,NA,,,,2.0,,,,,
584,69,MUS-130-A,58262.0,ARR,ARR,,,,,,,,W,A,,Private Instruction-Viola,1,S.Martin,A,"09/02/2015-12/17/2015 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For all applied music students in their first year of study.  Non-majors and music majors in their secondary areas may repeat this course for credit in subsequent years.  Studio seminars may be required.  Additional fees will be assessed for this course.,To be Announced,S,Martin,Humanities,MUS,Music,130,0,Fall 2015,9/2/2015,12/17/2015,NA,NA,,,,2.0,,,,,
