,course_id,section_name,meeting_id,building_abb,room,monday,tuesday,wednesday,thursday,friday,saturday,sunday,frequency,section_status,days,section_title,min_credits,faculty_name,meeting_info,course_description,building_names,faculty_first,faculty_last,division,department_abbreviation,department_name,course_num,seven_week,term,start_date,end_date,start_time,end_time,gen_ed_abb,gen_ed_names,same_as,max_credits,also_fulfills,section_comments,pre_reqs,co_reqs,lab,c_id
437,97354,EDUC-275-A,58955.0,JENS,ORCH,Y,,Y,,Y,,,W,A,MWF,"Flute, Clarinet and Saxophone",2,"M.Chesher,C.Hester","02/04/2016-05/19/2016 Lecture Monday, Wednesday, Friday 11:00AM - 12:00PM, Jenson Noble Hall of Music, Room ORCH","Methods and materials of teaching these instruments to elementary and secondary students. Includes knowledge of and proficiency on these instruments, pedagogy, materials, assessment and grading for individual and small group studio lessons. Required for instrumental music licensure.",Jenson-Noble Hall of Music,"M, C","Chesher, Hester",Social Sciences,EDUC,Education,275,0,Spring 2016,2016/02/04,2016/05/19,11:00,12:00,,,,0.0,,,,,,593
438,98190,EDUC-371-A,58956.0,CART,217,Y,,Y,,Y,,,W,A,MWF,Elem Gen Music Meth & Lab,4,J.Wilson,"02/04/2016-05/19/2016 Lecture Monday, Wednesday, Friday 01:30PM - 02:30PM, Center for the Arts, Room 217","Survey of the K-5 general music program. Study of the music student, content, materials, and methods of instruction. Includes Orff and Kodaly approaches, technology, and classroom management. This course provides practical experience in elementary general music methods through a teaching partnership with area schools. Required of all music education minors.",Center for the Arts,J,Wilson,Social Sciences,EDUC,Education,371,0,Spring 2016,2016/02/04,2016/05/19,13:30,14:30,,,,0.0,,Includes practicum lab on site Tuesdays 12:45pm -2:15pm. Be sure to register for Educ 371L-A.,,,['EDUC-371L-A'],821
439,97773,NURS-236-A,58957.0,VALD,262,,Y,,Y,,,,W,A,TR,Pathways to Practice II,2,L.Bouska,"02/04/2016-05/12/2016 Lecture Tuesday, Thursday 02:30PM - 04:00PM, Valders, Room 262","Second course in a series focusing on further development of assessment, health promotion and communication skills and the application of cognitive and psychomotor skills to patients experiencing common abnormalities with an emphasis on the application of clinical reasoning.",Valders Hall of Science,L,Bouska,Sciences,NURS,Nursing,236,0,Spring 2016,2016/02/04,2016/05/19,14:30,16:00,,,,0.0,,,,,,790
440,98191,EDUC-371L-A,58958.0,CART,217,,Y,,,,,,W,A,T,El Gen Music Methods Lab,0,"L.Martin,J.Wilson","02/04/2016-05/19/2016 Lab Tuesday 12:45PM - 02:15PM, Center for the Arts, Room 217",,Center for the Arts,"L, J","Martin, Wilson",Social Sciences,EDUC,Education,371L,0,Spring 2016,2016/02/04,2016/05/19,12:45,14:15,,,,0.0,,Must sign up for Educ 371A.,,,,842
441,97774,NURS-237-A,58959.0,ARR,ARR,,Y,,Y,,,,W,A,TR,Pathways to Practice Clin II,2,L.Bouska,"02/04/2016-05/12/2016 Practicum or Clinicals Tuesday, Thursday 07:00AM - 01:00PM, Arranged, Room ARR","Second clinical course in a series focusing on the application of cognitive and psychomotor skills on the care of adult patients with common abnormalities in a rural acute care and long term care settings.  Upon completion of this course, students will be expected to perform appropriate nursing interventions safely and effectively under direct clinical supervision.",To be Announced,L,Bouska,Sciences,NURS,Nursing,237,0,Spring 2016,2016/02/04,2016/05/19,07:00,13:00,,,,0.0,,,,,,791
442,98192,NURS-376-A,58960.0,ROCH,ROCH,,,,,,,,W,A,,Behavioral Health Care Clin,2,M.Overvold-Ronningen,"02/04/2016-05/19/2016 Practicum or Clinicals Days to be Announced, Times to be AnnouncedRochester, Room ROCH",Application of theories and concepts related to the care of psychiatric clients.  Emphasis on knowledge of nursing and pharmacological management as well as advanced communication skills provide the basis of the clinical experiences in psychiatric nursing necessary for preparation as a beginning practitioner.,Rock House,M,Overvold-Ronningen,Sciences,NURS,Nursing,376,0,Spring 2016,2016/02/04,2016/05/19,NA,NA,,,,0.0,,Meets in Rochester.,,,,788
443,98193,EDUC-232-B,58961.0,CART,217,,Y,,Y,,,,W,A,TR,Music Educ Curr & Strategies,2,J.Wilson,"02/04/2016-05/12/2016 Lecture Tuesday, Thursday 08:00AM - 08:40AM, Center for the Arts, Room 217","Students will learn the origins of music curriculum, and fundamentals of instructional planning. Student will converse with school music educators, and examine their own experiences as music learners to begin framing their teacher identity. Students will begin their teaching portfolio.",Center for the Arts,J,Wilson,Social Sciences,EDUC,Education,232,0,Spring 2016,2016/02/04,2016/05/19,08:00,08:40,,,,0.0,,,,,,588
444,98194,NURS-372-A,58962.0,ROCH,ROCH,,,,,,,,W,A,,Health and Healing II,2,A.Rowe Neal,"02/04/2016-05/19/2016 Lecture Days to be Announced, Times to be AnnouncedRochester, Room ROCH","Continuation of NURS 370, with added complexity reflected in a focus on chronic disease management in the setting of acute alterations to health.  Students will continue to build on concepts of health promotion and patient education to address discharge needs, especially as related to acute-on-chronic healthcare needs.",Rock House,A,Rowe Neal,Sciences,NURS,Nursing,372,0,Spring 2016,2016/02/04,2016/05/19,NA,NA,,,,0.0,,Meets in Rochester.,,,,792
445,98195,NURS-373-A,58963.0,ROCH,ROCH,,,,,,,,W,A,,Health and Healing II Clinical,2,"A.Rowe Neal,C.Spier","02/04/2016-05/19/2016 Practicum or Clinicals Days to be Announced, Times to be AnnouncedRochester, Room ROCH",This clinical course is meant to apply the knowledge and skills learned in NURS 370 with continued emphasis on developing clinical decision making abilities. Students will explore the continuum of care in both inpatient and outpatient settings with a special focus on engaging in patient education and health promotion strategies in discharge planning.,Rock House,"A, C","Rowe Neal, Spier",Sciences,NURS,Nursing,373,0,Spring 2016,2016/02/04,2016/05/19,NA,NA,,,,0.0,,Meets in Rochester.,,,,793
446,98196,NURS-378-A,58964.0,ROCH,ROCH,,,,,,,,W,A,,Family/Child Nursing Clinical,2,C.Carlson,"02/04/2016-05/19/2016 Practicum or Clinicals Days to be Announced, Times to be AnnouncedRochester, Room ROCH","This clinical course is meant to apply knowledge and skills learned in NURS 377 with childbearing and childrearing families.  Students will utilize clinical decision making skills, assessment and therapeutic communication.",Rock House,C,Carlson,Sciences,NURS,Nursing,378,0,Spring 2016,2016/02/04,2016/05/19,NA,NA,,,,0.0,,Meets in Rochester.,,,,795
447,98197,NURS-384-A,58965.0,ROCH,ROCH,,,,,,,,W,A,,Evidence Based Practice,2,M.Overvold-Ronningen,"02/04/2016-05/19/2016 Lecture Days to be Announced, Times to be AnnouncedRochester, Room ROCH",This course emphasizes the use of research as a key component in clinical decision making for nursing practice.  Theoretical and practical components of research perspectives and the research process are discussed.  The course incorporates ethical aspects of the research process and research history.  Integration of multiple sources of evidence to guide nursing practice is analyzed.,Rock House,M,Overvold-Ronningen,Sciences,NURS,Nursing,384,0,Spring 2016,2016/02/04,2016/05/19,NA,NA,,,,0.0,,Meets in Rochester.,,,,797
448,97786,NURS-471-A,58966.0,ARR,ARR,,,,,Y,,,W,A,F,Maternity Nurs:Family-Cntrd,4,J.Edrington,"02/04/2016-05/19/2016 Lecture Friday 01:30PM - 03:30PM, Arranged, Room ARR","The caring process with an emphasis on the nursing process is applied to the care of families with a focus on the childbearing phase, including normal and high risk patients. Teaching and health promotion are emphasized, along with client management skills. Prerequisites: 350, 353, 354, 360, 365, 368, science 355, 361, 362.",To be Announced,J,Edrington,Sciences,NURS,Nursing,471,0,Spring 2016,2016/02/04,2016/05/19,13:30,15:30,,,,0.0,,," 350, 353, 354, 360, 365, 368, science 355, 361, 362",,['NURS-471L-A01'],930
449,97787,NURS-471L-A01,58967.0,ARR,ARR,,,,Y,Y,,,W,A,RF,Maternity Nurs:Family-Cnt Cln,0,J.Edrington,"02/04/2016-05/19/2016 Lab Thursday, Friday 07:00AM - 10:15AM, Arranged, Room ARR",,To be Announced,J,Edrington,Sciences,NURS,Nursing,471L,0,Spring 2016,2016/02/04,2016/05/19,07:00,10:15,,,,0.0,,,,,,931
450,97788,NURS-473-A,58968.0,VALD,367,Y,,,,,,,W,A,M,Community-Centered Care,4,A.Kueny,"02/04/2016-05/19/2016 Lecture Monday 01:30PM - 03:30PM, Valders, Room 367","The study of the community and its population groups. Focus on levels of prevention in the use of the nursing process to promote, maintain and protect the health of individuals, groups and communities. The caring process is emphasized. Clinical experience is in schools, agencies, and community groups providing services in Northeast Iowa. Prerequisites: 350, 353, 354, 360, 365, 368, science 355, 361, 362.",Valders Hall of Science,A,Kueny,Sciences,NURS,Nursing,473,0,Spring 2016,2016/02/04,2016/05/19,13:30,15:30,,,,0.0,,," 350, 353, 354, 360, 365, 368, science 355, 361, 362",,['NURS-473L-A01'],933
451,97550,MUS-115-A,58970.0,JENS,174,,Y,,Y,,,,W,A,TR,Class Instruction: Piano,1,D.Huang,"02/04/2016-05/19/2016 Private Instruction Tuesday, Thursday 11:00AM - 11:40AM, Jenson Noble Hall of Music, Room 174",For piano and voice majors and non-majors with little or no background in those areas. Additional fees will be assessed for this course.,Jenson-Noble Hall of Music,D,Huang,Humanities,MUS,Music,115,0,Spring 2016,2016/02/04,2016/05/19,11:00,11:40,,,,0.0,,,,,,586
452,97551,MUS-115-A,58971.0,ARR,ARR,,,,,,,,W,A,,Class Instruction: Guitar,1,P.Lingen,"02/04/2016-05/19/2016 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR","Beginning guitarists will study music notation, tablature, chording, and classical guitar literature. Additional fees will be assessed for this course.",To be Announced,P,Lingen,Humanities,MUS,Music,115,0,Spring 2016,2016/02/04,2016/05/19,NA,NA,,,,0.0,,,,,,586
453,97552,MUS-116-A,58972.0,JENS,174,Y,,Y,,,,,W,A,MW,Class Instruction: Piano,1,B.Schultz,"02/04/2016-05/19/2016 Private Instruction Monday, Wednesday 11:00AM - 11:40AM, Jenson Noble Hall of Music, Room 174",Continuation of MUS 115. For majors and non-majors who have had some piano or voice. Emphasis is on developing good reading and practicing skills. Additional fees will be assessed for this course.,Jenson-Noble Hall of Music,B,Schultz,Humanities,MUS,Music,116,0,Spring 2016,2016/02/04,2016/05/19,11:00,11:40,,,,0.0,,,,,,896
454,97553,MUS-116-B,58973.0,JENS,174,,Y,,Y,,,,W,A,TR,Class Instruction: Piano,1,M.Kominami,"02/04/2016-05/19/2016 Private Instruction Tuesday, Thursday 01:35PM - 02:15PM, Jenson Noble Hall of Music, Room 174",Continuation of MUS 115. For majors and non-majors who have had some piano or voice. Emphasis is on developing good reading and practicing skills. Additional fees will be assessed for this course.,Jenson-Noble Hall of Music,M,Kominami,Humanities,MUS,Music,116,0,Spring 2016,2016/02/04,2016/05/19,13:35,14:15,,,,0.0,,,,,,896
455,97554,MUS-117-A,58974.0,JENS,174,,Y,,Y,,,,W,A,TR,Class Instruction: Piano,1,M.Kominami,"02/04/2016-05/19/2016 Private Instruction Tuesday, Thursday 08:00AM - 08:40AM, Jenson Noble Hall of Music, Room 174",For music majors only. Emphasis is on developing the skills required on the piano proficiency test. Additional fees will be assessed for this course.,Jenson-Noble Hall of Music,M,Kominami,Humanities,MUS,Music,117,0,Spring 2016,2016/02/04,2016/05/19,08:00,08:40,,,,0.0,,,,,,898
456,97555,MUS-117-B,58975.0,JENS,174,,Y,,Y,,,,W,A,TR,Class Instruction: Piano,1,M.Kominami,"02/04/2016-05/19/2016 Private Instruction Tuesday, Thursday 08:50AM - 09:30AM, Jenson Noble Hall of Music, Room 174",For music majors only. Emphasis is on developing the skills required on the piano proficiency test. Additional fees will be assessed for this course.,Jenson-Noble Hall of Music,M,Kominami,Humanities,MUS,Music,117,0,Spring 2016,2016/02/04,2016/05/19,08:50,09:30,,,,0.0,,,,,,898
457,97556,MUS-117-C,58976.0,JENS,174,,Y,,Y,,,,W,A,TR,Class Instruction: Piano,1,D.Huang,"02/04/2016-05/19/2016 Private Instruction Tuesday, Thursday 11:50AM - 12:30PM, Jenson Noble Hall of Music, Room 174",For music majors only. Emphasis is on developing the skills required on the piano proficiency test. Additional fees will be assessed for this course.,Jenson-Noble Hall of Music,D,Huang,Humanities,MUS,Music,117,0,Spring 2016,2016/02/04,2016/05/19,11:50,12:30,,,,0.0,,,,,,898
458,97557,MUS-117-D,58977.0,JENS,174,,Y,,Y,,,,W,A,TR,Class Instruction: Piano,1,M.Kominami,"02/04/2016-05/19/2016 Private Instruction Tuesday, Thursday 12:45PM - 01:25PM, Jenson Noble Hall of Music, Room 174",For music majors only. Emphasis is on developing the skills required on the piano proficiency test. Additional fees will be assessed for this course.,Jenson-Noble Hall of Music,M,Kominami,Humanities,MUS,Music,117,0,Spring 2016,2016/02/04,2016/05/19,12:45,13:25,,,,0.0,,,,,,898
459,97558,MUS-122-A,58978.0,JENS,123,Y,,Y,,Y,,,W,A,MWF,Theory II,3,A.Engelsdorfer,"02/04/2016-05/19/2016 Lecture Monday, Wednesday, Friday 08:00AM - 09:00AM, Jenson Noble Hall of Music, Room 123","A continuation of Theory I. Covers part-writing in four voices, harmonic function, phrase structure, sequences, the harmonization of melodies and basses, and an introduction to chromatic harmony.  Activities include written exercises, keyboard exercises, composition exercises, and the analysis of musical examples.  Music 132 is the honors section for Theory II. ",Jenson-Noble Hall of Music,A,Engelsdorfer,Humanities,MUS,Music,122,0,Spring 2016,2016/02/04,2016/05/19,08:00,09:00,HE,Human Expression,,0.0,,,,,"['MUS-122L-A', 'MUS-122L-B', 'MUS-122L-C', 'MUS-122L-D', 'MUS-122L-E', 'MUS-122L-F']",899
460,97559,MUS-122-B,58979.0,JENS,125,Y,,Y,,Y,,,W,A,MWF,Theory II,3,H.Armstrong,"02/04/2016-05/19/2016 Lecture Monday, Wednesday, Friday 09:15AM - 10:15AM, Jenson Noble Hall of Music, Room 125","A continuation of Theory I. Covers part-writing in four voices, harmonic function, phrase structure, sequences, the harmonization of melodies and basses, and an introduction to chromatic harmony.  Activities include written exercises, keyboard exercises, composition exercises, and the analysis of musical examples.  Music 132 is the honors section for Theory II. ",Jenson-Noble Hall of Music,H,Armstrong,Humanities,MUS,Music,122,0,Spring 2016,2016/02/04,2016/05/19,09:15,10:15,HE,Human Expression,,0.0,,,,,"['MUS-122L-A', 'MUS-122L-B', 'MUS-122L-C', 'MUS-122L-D', 'MUS-122L-E', 'MUS-122L-F']",899
461,97560,MUS-122-C,58980.0,JENS,123,Y,,Y,,Y,,,W,A,MWF,Theory II,3,M.Kominami,"02/04/2016-05/19/2016 Lecture Monday, Wednesday, Friday 11:00AM - 12:00PM, Jenson Noble Hall of Music, Room 123","A continuation of Theory I. Covers part-writing in four voices, harmonic function, phrase structure, sequences, the harmonization of melodies and basses, and an introduction to chromatic harmony.  Activities include written exercises, keyboard exercises, composition exercises, and the analysis of musical examples.  Music 132 is the honors section for Theory II. ",Jenson-Noble Hall of Music,M,Kominami,Humanities,MUS,Music,122,0,Spring 2016,2016/02/04,2016/05/19,11:00,12:00,HE,Human Expression,,0.0,,,,,"['MUS-122L-A', 'MUS-122L-B', 'MUS-122L-C', 'MUS-122L-D', 'MUS-122L-E', 'MUS-122L-F']",899
462,97561,MUS-122-D,58981.0,JENS,123,Y,,Y,,Y,,,W,A,MWF,Theory II,3,C.Tutino,"02/04/2016-05/19/2016 Lecture Monday, Wednesday, Friday 12:15PM - 01:15PM, Jenson Noble Hall of Music, Room 123","A continuation of Theory I. Covers part-writing in four voices, harmonic function, phrase structure, sequences, the harmonization of melodies and basses, and an introduction to chromatic harmony.  Activities include written exercises, keyboard exercises, composition exercises, and the analysis of musical examples.  Music 132 is the honors section for Theory II. ",Jenson-Noble Hall of Music,C,Tutino,Humanities,MUS,Music,122,0,Spring 2016,2016/02/04,2016/05/19,12:15,13:15,HE,Human Expression,,0.0,,,,,"['MUS-122L-A', 'MUS-122L-B', 'MUS-122L-C', 'MUS-122L-D', 'MUS-122L-E', 'MUS-122L-F']",899
463,97562,MUS-122L-A,58982.0,OLIN,B1,,Y,,Y,,,,W,A,TR,Ear Training II,1,L.Martin,"02/04/2016-05/19/2016 Lecture Tuesday, Thursday 02:30PM - 03:10PM, Olin, Room B1",Continuation of Mus 121L. Taken concurrently with Mus 122. Music 132L is the honors section of Ear Training II. ,Olin,L,Martin,Humanities,MUS,Music,122L,0,Spring 2016,2016/02/04,2016/05/19,14:30,15:10,,,,0.0,,,,,,900
464,97563,MUS-122L-B,58983.0,JENS,125,,Y,,Y,,,,W,A,TR,Ear Training II,1,R.Shaffer,"02/04/2016-05/19/2016 Lecture Tuesday, Thursday 08:50AM - 09:30AM, Jenson Noble Hall of Music, Room 125",Continuation of Mus 121L. Taken concurrently with Mus 122. Music 132L is the honors section of Ear Training II. ,Jenson-Noble Hall of Music,R,Shaffer,Humanities,MUS,Music,122L,0,Spring 2016,2016/02/04,2016/05/19,08:50,09:30,,,,0.0,,,,,,900
465,97564,MUS-122L-C,58984.0,JENS,125,,Y,,Y,,,,W,A,TR,Ear Training II,1,R.Shaffer,"02/04/2016-05/19/2016 Lecture Tuesday, Thursday 11:00AM - 11:40AM, Jenson Noble Hall of Music, Room 125",Continuation of Mus 121L. Taken concurrently with Mus 122. Music 132L is the honors section of Ear Training II. ,Jenson-Noble Hall of Music,R,Shaffer,Humanities,MUS,Music,122L,0,Spring 2016,2016/02/04,2016/05/19,11:00,11:40,,,,0.0,,,,,,900
